"address","price","postal_code","residence_type","floor_size","number_of_bathrooms","number_of_bedrooms","street_address","latitude","longitude","year_built","garage","pool","house_type"
"114 Brunswick St, Boston, MA 02121 - Condo For Sale","269900","2121","SingleFamilyResidence","1542","1","2","114 Brunswick St","42.310695","-71.079093","1890","0","No","condominium"
"114 Brunswick St #1, Boston, MA 02121 - Condo For Sale","269900","2121","SingleFamilyResidence","1542","1","2","114 Brunswick St #1","42.310695","-71.079093","1890","0","0.04 acres","condominium"
"1 Avery St #28B, Boston, MA 02111 - Condo For Sale","4500000","2111","SingleFamilyResidence","2667","3 / 1","3","1 Avery St #28B","42.353613","-71.062871","2000","1","0.06 acres","condominium"
"108-110 Arlington Street #PH, Boston, MA 02116 - Condo For Sale","4690000","2116","SingleFamilyResidence","3552","4 / 1","4","108-110 Arlington Street #PH","42.349556","-71.069523","1931","2","No","condominium"
"3 Battery Wharf #3305, Boston, MA 02109 - Condo For Sale","2900000","2109","SingleFamilyResidence","2048","3","3","3 Battery Wharf #3305","42.367353","-71.050311","2008","2","0.05 acres","condominium"
"81 E Brookline St #4, Boston, MA 02118 - Townhouse For Sale","649000","2118","SingleFamilyResidence","640","1","2","81 E Brookline St #4","42.337459","-71.070243","1910","0","No","townhouse"
"481 Harrison Ave #4A, Boston, MA 02118 - Condo For Sale","3495000","2118","SingleFamilyResidence","2150","3","3","481 Harrison Ave #4A","42.342069","-71.066698","1916","1","No","condominium"
"853 E 4th St #1, South Boston, MA 02127 - Condo For Sale","1440000","2127","SingleFamilyResidence","1760","3","4","853 E 4th St #1","42.334745","-71.029371","1900","1","0.04 acres","condominium"
"260-262 Commonwealth Ave #2, Boston, MA 02116 - Condo For Sale","9650000","2116","SingleFamilyResidence","2754","2 / 1","3","260-262 Commonwealth Ave #2","42.350052","-71.08332","1900","1","No","condominium"
"260-262 Commonwealth Ave #1A, Boston, MA 02116 - Condo For Sale","7200000","2116","SingleFamilyResidence","2371","3 / 1","3","260-262 Commonwealth Ave #1A","42.350052","-71.08332","1900","1","No","condominium"
"260-262 Commonwealth Ave #PH, Boston, MA 02116 - Condo For Sale","19995000","2116","SingleFamilyResidence","4181","4 / 2","4","260-262 Commonwealth Ave #PH","42.350052","-71.08332","1900","2","No","condominium"
"0 Clare Ave, Boston, MA 02131 - Land For Sale","375000","2131","SingleFamilyResidence","0","0","0","0 Clare Ave","42.270891","-71.119477","not available","0","0.29 acres","land"
"25 Savoy Parking Space, Boston, MA 02118 - Land For Sale","150000","2118","SingleFamilyResidence","0","0","0","25 Savoy Parking Space","42.341725","-71.067307","not available","0","0.02 acres","land"
"65 E India Row #17G, Boston, MA 02110 - Condo For Sale","999999","2110","SingleFamilyResidence","1210","1 / 1","2","65 E India Row #17G","42.357639","-71.050473","1972","0","No","condominium"
"1 Franklin St #PH4A, Boston, MA 02110 - Condo For Sale","12995000","2110","SingleFamilyResidence","4200","4 / 1","3","1 Franklin St #PH4A","42.355783","-71.059176","2016","2","community-pool","condominium"
"500 Atlantic Ave #14F, Boston, MA 02210 - Home For Sale","2299000","2210","SingleFamilyResidence","1840","2 / 1","2","500 Atlantic Ave #14F","42.353854","-71.052002","2006","1","No","home"
"1 Dalton St #4705, Boston, MA 02115 - Condo For Sale","3995000","2115","SingleFamilyResidence","1288","2","2","1 Dalton St #4705","42.345665","-71.084036","2019","1","community-pool","condominium"
"2 Avery St #PH1E, Boston, MA 02111 - Condo For Sale","6250000","2111","SingleFamilyResidence","3250","4 / 1","3","2 Avery St #PH1E","42.35287","-71.062998","2001","4","No","condominium"
"2 Avery St #PH1EF, Boston, MA 02111 - Condo For Sale","9250000","2111","SingleFamilyResidence","5429","7 / 1","6","2 Avery St #PH1EF","42.35287","-71.062998","2001","4","No","condominium"
"29 Marlborough St #1, Boston, MA 02116 - Home For Sale","799900","2116","SingleFamilyResidence","675","1","1","29 Marlborough St #1","42.354442","-71.073781","1900","1","No","home"
"1 Dalton St, Boston, MA 02115 - Condo For Sale","12150000","2115","SingleFamilyResidence","7848","6 / 2","5","1 Dalton St","42.345526","-71.084052","2020","4","community-pool","condominium"
"380 Harrison Ave #1116, Boston, MA 02118 - Condo For Sale","1117500","2118","SingleFamilyResidence","765","1","1","380 Harrison Ave #1116","42.343847","-71.063695","2021","0","community-pool","condominium"
"380 Harrison Ave #1005, Boston, MA 02118 - Condo For Sale","798500","2118","SingleFamilyResidence","548","1","0","380 Harrison Ave #1005","42.343847","-71.063695","2021","0","community-pool","condominium"
"241 Perkins St #D405, Boston, MA 02130 - Home For Sale","875000","2130","SingleFamilyResidence","2623","3","4","241 Perkins St #D405","42.320838","-71.123523","1982","2","0.06 acres","home"
"100 Lovejoy Wharf #4L, Boston, MA 02114 - Home For Sale","638000","2114","SingleFamilyResidence","572","1","1","100 Lovejoy Wharf #4L","42.366795","-71.060099","2017","0","No","home"
"31 Boardman St #4, East Boston, MA 02128 - Condo For Sale","749990","2128","SingleFamilyResidence","940","2","2","31 Boardman St #4","42.388073","-71.009013","2022","1","No","condominium"
"362 Commonwealth Ave #6F, Boston, MA 02115 - Condo For Sale","755000","2115","SingleFamilyResidence","701","1","1","362 Commonwealth Ave #6F","42.348707","-71.088055","1889","0","community-pool","condominium"
"303 Columbus Ave, Boston, MA 02116 - Land For Sale","220000","2116","SingleFamilyResidence","0","0","0","303 Columbus Ave","42.346692","-71.074615","not available","0","No","land"
"0 Charlesview St, Boston, MA 02135 - Land For Sale","795000","2135","SingleFamilyResidence","0","0","0","0 Charlesview St","42.356018","-71.166858","not available","0","0.21 acres","land"
"1 Franklin St #3810, Boston, MA 02110 - Condo For Sale","3590000","2110","SingleFamilyResidence","1745","2 / 1","2","1 Franklin St #3810","42.355715","-71.059183","2016","1","community-pool","condominium"
"6 Whittier Pl #4N, Boston, MA 02114 - Condo For Sale","739500","2114","SingleFamilyResidence","1296","2","2","6 Whittier Pl #4N","42.365702","-71.066702","1964","0","0.03 acres","condominium"
"110 Sudbury St #4101, Boston, MA 02114 - Condo For Sale","5950000","2114","SingleFamilyResidence","2766","3 / 1","4","110 Sudbury St #4101","42.362009","-71.059493","2021","2","community-pool","condominium"
"110 Sudbury St #4204, Boston, MA 02114 - Condo For Sale","4950000","2114","SingleFamilyResidence","2275","2 / 1","2","110 Sudbury St #4204","42.362009","-71.059493","2021","2","No","condominium"
"110 Sudbury St #3902, Boston, MA 02114 - Condo For Sale","4700000","2114","SingleFamilyResidence","2315","2 / 1","3","110 Sudbury St #3902","42.362009","-71.059493","2021","2","community-pool","condominium"
"10 Rowes Wharf #1201, Boston, MA 02110 - Condo For Sale","5995000","2110","SingleFamilyResidence","2455","2 / 1","2","10 Rowes Wharf #1201","42.356875","-71.050333","1987","2","community-pool","condominium"
"1 Dalton St #2803, Boston, MA 02115 - Condo For Sale","4495000","2115","SingleFamilyResidence","2226","2 / 1","2","1 Dalton St #2803","42.345712","-71.084033","2019","1","community-pool, private-pool","condominium"
"1313 Washington St, Boston, MA 02118 - Land For Sale","225000","2118","SingleFamilyResidence","0","0","0","1313 Washington St","42.341961","-71.068408","not available","0","No","land"
"471 Hanover St #6, Boston, MA 02113 - Condo For Sale","1649000","2113","SingleFamilyResidence","1433","2 / 1","2","471 Hanover St #6","42.366661","-71.05247","1900","0","community-pool","condominium"
"13 S Russell St #1, Boston, MA 02114 - Condo For Sale","595000","2114","SingleFamilyResidence","473","1","1","13 S Russell St #1","42.360735","-71.066096","1880","0","0.01 acres","condominium"
"8 Whittier Pl #18H, Boston, MA 02114 - Condo For Sale","1100000","2114","SingleFamilyResidence","1413","2","3","8 Whittier Pl #18H","42.365484","-71.06728","1964","1","0.03 acres","condominium"
"1 Huntington Ave #401, Boston, MA 02116 - Condo For Sale","1299000","2116","SingleFamilyResidence","810","1","1","1 Huntington Ave #401","42.348698","-71.078213","1999","1","No","condominium"
"180 Beacon St #2G, Boston, MA 02116 - Condo For Sale","2695000","2116","SingleFamilyResidence","2220","2 / 1","3","180 Beacon St #2G","42.354554","-71.076776","1968","1","No","condominium"
"150 Seaport Blvd #6B, Boston, MA 02210 - Condo For Sale","3325000","2210","SingleFamilyResidence","1485","2 / 1","2","150 Seaport Blvd #6B","42.350754","-71.042766","2022","1","No","condominium"
"133 Seaport Blvd #908, Boston, MA 02210 - Condo For Sale","2749000","2210","SingleFamilyResidence","1494","2 / 1","3","133 Seaport Blvd #908","42.350525","-71.043602","2018","2","community-pool","condominium"
"9 Geneva St, Boston, MA 02128 - Land For Sale","7000000","2128","SingleFamilyResidence","0","0","0","9 Geneva St","42.368264","-71.033503","not available","0","0.34 acres","land"
"553 Columbus Ave, Boston, MA 02118 - Condo For Sale","1345000","2118","SingleFamilyResidence","1038","1","2","553 Columbus Ave","42.341459","-71.081045","1900","0","No","condominium"
"314 Commonwealth Ave #2, Boston, MA 02115 - Condo For Sale","8690000","2115","SingleFamilyResidence","3422","3 / 1","3","314 Commonwealth Ave #2","42.349266","-71.086126","1899","2","No","condominium"
"1 Franklin St #PH4E, Boston, MA 02110 - Condo For Sale","9975000","2110","SingleFamilyResidence","3435","4 / 1","3","1 Franklin St #PH4E","42.355715","-71.059183","2016","2","community-pool, private-pool","condominium"
"65 E India Row #4E, Boston, MA 02110 - Condo For Sale","794900","2110","SingleFamilyResidence","838","1","1","65 E India Row #4E","42.357639","-71.050473","1970","0","0.02 acres","condominium"
"1 Dalton St #5703, Boston, MA 02115 - Condo For Sale","12300000","2115","SingleFamilyResidence","3265","3 / 1","3","1 Dalton St #5703","42.345665","-71.084036","2019","1","No","condominium"
"80-88 Wales St #2, Boston, MA 02124 - Condo For Sale","599000","2124","SingleFamilyResidence","1300","2","3","80-88 Wales St #2","42.294819","-71.083548","2023","0","No","condominium"
"300 Pier 4 Blvd #4J, Boston, MA 02210 - Condo For Sale","2899000","2210","SingleFamilyResidence","1401","2 / 1","2","300 Pier 4 Blvd #4J","42.35257","-71.042364","2019","1","No","condominium"
"2 Avery St #17E, Boston, MA 02111 - Condo For Sale","1990000","2111","SingleFamilyResidence","2362","3 / 1","3","2 Avery St #17E","42.35287","-71.062998","2000","1","No","condominium"
"5B Eileen Cir #11, Boston, MA 02130 - Condo For Sale","415000","2130","SingleFamilyResidence","1290","1","2","5B Eileen Cir #11","42.32877","-71.109787","1988","0","No","condominium"
"492 Beacon St #STH, Boston, MA 02115 - Condo For Sale","2000000","2115","SingleFamilyResidence","1660","2 / 1","3","492 Beacon St #STH","42.351363","-71.089263","1890","1","No","condominium"
"151 West Newton St, Boston, MA 02118 - Single-Family Home For Sale","3295000","2118","SingleFamilyResidence","3449","2 / 1","3","151 West Newton St","42.342531","-71.077482","1860","0","0.03 acres","single-family-home"
"106 G St, Boston, MA 02127 - Single-Family Home For Sale","1195000","2127","SingleFamilyResidence","2072","2 / 1","3","106 G St","42.332331","-71.043962","1890","0","0.02 acres","single-family-home"
"22 Chiswick Rd #9, Boston, MA 02135 - Condo For Sale","429000","2135","SingleFamilyResidence","550","1","1","22 Chiswick Rd #9","42.338531","-71.150824","1920","0","0.01 acres","condominium"
"141 Dorchester Ave #518, Boston, MA 02127 - Condo For Sale","2995000","2127","SingleFamilyResidence","2727","3","3","141 Dorchester Ave #518","42.342043","-71.057442","2006","2","0.06 acres","condominium"
"300 Pier 4 Blvd #6K, Boston, MA 02210 - Condo For Sale","1995000","2210","SingleFamilyResidence","1046","1 / 1","1","300 Pier 4 Blvd #6K","42.35259","-71.042325","2018","1","No","condominium"
"25 Chestnut St #2, Boston, MA 02108 - Condo For Sale","2750000","2108","SingleFamilyResidence","1706","2","2","25 Chestnut St #2","42.357699","-71.067443","1850","0","No","condominium"
"425 Lagrange St #101, Boston, MA 02132 - Condo For Sale","700000","2132","SingleFamilyResidence","966","2","2","425 Lagrange St #101","42.281012","-71.158949","2023","2","0.62 acres","condominium"
"38 Moreland St #1, Boston, MA 02119 - Condo For Sale","299900","2119","SingleFamilyResidence","804","1","2","38 Moreland St #1","42.32519","-71.08067","1899","0","0.02 acres","condominium"
"2 Avery St #35E, Boston, MA 02111 - Condo For Sale","6299000","2111","SingleFamilyResidence","3303","3 / 1","3","2 Avery St #35E","42.35287","-71.062998","2000","2","No","condominium"
"235 Marlborough St, Boston, MA 02116 - Single-Family Home For Sale","7900000","2116","SingleFamilyResidence","5170","3 / 2","4","235 Marlborough St","42.352292","-71.081707","1875","0","0.04 acres","single-family-home"
"1 Avery St #PH2A, Boston, MA 02111 - Home For Sale","8900000","2111","SingleFamilyResidence","4421","5 / 1","5","1 Avery St #PH2A","42.35333","-71.062861","2001","3","community-pool","home"
"580 Washington St #1103, Boston, MA 02111 - Condo For Sale","1975000","2111","SingleFamilyResidence","1625","3","3","580 Washington St #1103","42.353249","-71.062333","2013","1","No","condominium"
"483 Beacon St #11, Boston, MA 02115 - Condo For Sale","1110000","2115","SingleFamilyResidence","985","1 / 1","2","483 Beacon St #11","42.350648","-71.0891","1895","0","0.02 acres","condominium"
"83 Mount Vernon St #3, Boston, MA 02108 - Condo For Sale","4795000","2108","SingleFamilyResidence","2308","2 / 1","3","83 Mount Vernon St #3","42.358433","-71.067396","1899","1","No","condominium"
"83 Mount Vernon St #1, Boston, MA 02108 - Condo For Sale","5495000","2108","SingleFamilyResidence","3096","3 / 1","3","83 Mount Vernon St #1","42.358433","-71.067396","1899","1","No","condominium"
"1 Nassau St #2203, Boston, MA 02111 - Condo For Sale","999500","2111","SingleFamilyResidence","1202","2","2","1 Nassau St #2203","42.348728","-71.062989","2004","1","No","condominium"
"28 Rutland Sq #1, Boston, MA 02118 - Condo For Sale","3200000","2118","SingleFamilyResidence","2381","3 / 1","3","28 Rutland Sq #1","42.341653","-71.078317","1899","1","0.05 acres","condominium"
"45 Temple St #312, Boston, MA 02114 - Condo For Sale","4750000","2114","SingleFamilyResidence","3128","2 / 1","3","45 Temple St #312","42.359985","-71.063681","2019","1","No","condominium"
"45 Temple St #409, Boston, MA 02114 - Condo For Sale","5450000","2114","SingleFamilyResidence","2958","3 / 1","4","45 Temple St #409","42.359985","-71.063681","1925","2","No","condominium"
"45 Temple St #103, Boston, MA 02114 - Condo For Sale","4250000","2114","SingleFamilyResidence","2848","3 / 1","3","45 Temple St #103","42.359985","-71.063681","1925","1","No","condominium"
"240 Devonshire St #4602, Boston, MA 02110 - Condo For Sale","5000000","2110","SingleFamilyResidence","2212","3","2","240 Devonshire St #4602","42.35458","-71.057112","2023","1","community-pool","condominium"
"223 Saratoga St #302, Boston, MA 02128 - Condo For Sale","524000","2128","SingleFamilyResidence","736","2","1","223 Saratoga St #302","42.377632","-71.033178","2022","0","No","condominium"
"776 Boylston St #E9D, Boston, MA 02199 - Condo For Sale","5690000","2199","SingleFamilyResidence","2204","2 / 1","2","776 Boylston St #E9D","42.348775","-71.081348","2008","1","No","condominium"
"2 Hawthorne Pl #3M, Boston, MA 02114 - Condo For Sale","749000","2114","SingleFamilyResidence","1197","2","2","2 Hawthorne Pl #3M","42.363706","-71.066212","1967","1","community-pool","condominium"
"100 Lovejoy Wharf #7C, Boston, MA 02114 - Condo For Sale","1699000","2114","SingleFamilyResidence","1244","2","2","100 Lovejoy Wharf #7C","42.366795","-71.060099","2017","0","No","condominium"
"175 Marlborough St #2, Boston, MA 02116 - Condo For Sale","4350000","2116","SingleFamilyResidence","4171","3 / 1","5","175 Marlborough St #2","42.352829","-71.079792","1850","2","No","condominium"
